playerName,team,rating,region,playerStatistics,agent,playerCategory
salor,38,0.94,Americas,"{'average_combat_score': '198.0', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '123.8', 'kills_per_round': '0.71', 'assists_per_round': '0.18', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.24', 'headshot_percentage': '31%', 'clutch_success_percentage': ''}",['omen'],vct-game-changer
SUPERKAT,PAW,0.94,Americas,"{'average_combat_score': '187.7', 'kill_deaths': '0.94', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '125.5', 'kills_per_round': '0.66', 'assists_per_round': '0.22', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.16', 'headshot_percentage': '28%', 'clutch_success_percentage': '14%'}","['viper', 'sova', 'raze']",vct-game-changer
maddie,76,0.94,Americas,"{'average_combat_score': '228.0', 'kill_deaths': '0.86', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '143.0', 'kills_per_round': '0.75', 'assists_per_round': '0.17', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.12', 'headshot_percentage': '23%', 'clutch_success_percentage': ''}","['killjoy', 'viper', 'astra']",vct-game-changer
awpi,C4C,0.94,Americas,"{'average_combat_score': '229.9', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '145.5', 'kills_per_round': '0.75', 'assists_per_round': '0.13', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.22', 'headshot_percentage': '24%', 'clutch_success_percentage': '12%'}","['raze', 'jett', 'reyna']",vct-game-changer
sillykitty53453,Thri,0.94,Americas,"{'average_combat_score': '216.4', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '138.2', 'kills_per_round': '0.75', 'assists_per_round': '0.25', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.14', 'headshot_percentage': '33%', 'clutch_success_percentage': '9%'}","['cypher', 'deadlock', 'killjoy']",vct-game-changer
m0narcS,Sill,0.93,Americas,"{'average_combat_score': '177.1', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '123.3', 'kills_per_round': '0.67', 'assists_per_round': '0.18', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.10', 'headshot_percentage': '34%', 'clutch_success_percentage': '20%'}","['sova', 'omen', 'cypher']",vct-game-changer
miyara,SaD,0.93,Americas,"{'average_combat_score': '173.5', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '121.3', 'kills_per_round': '0.60', 'assists_per_round': '0.36', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.06', 'headshot_percentage': '23%', 'clutch_success_percentage': '14%'}","['sova', 'breach', 'viper']",vct-game-changer
Elab0rate,SOL,0.92,Americas,"{'average_combat_score': '193.5', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '127.7', 'kills_per_round': '0.68', 'assists_per_round': '0.18', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.09', 'headshot_percentage': '23%', 'clutch_success_percentage': '13%'}","['raze', 'killjoy', 'cypher']",vct-game-changer
rise,FLOP,0.92,Americas,"{'average_combat_score': '167.1', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '109.6', 'kills_per_round': '0.58', 'assists_per_round': '0.44', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '25%', 'clutch_success_percentage': '13%'}","['kayo', 'breach', 'omen']",vct-game-changer
marceline,SOL,0.92,Americas,"{'average_combat_score': '217.1', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '142.2', 'kills_per_round': '0.76', 'assists_per_round': '0.15', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.18', 'headshot_percentage': '28%', 'clutch_success_percentage': '16%'}","['yoru', 'raze', 'reyna']",vct-game-changer
maple,BOYS,0.92,Americas,"{'average_combat_score': '236.9', 'kill_deaths': '0.99', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '144.6', 'kills_per_round': '0.80', 'assists_per_round': '0.21', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.23', 'headshot_percentage': '19%', 'clutch_success_percentage': '17%'}","['jett', 'raze']",vct-game-changer
cuteasa,RTL,0.92,Americas,"{'average_combat_score': '198.5', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '130.2', 'kills_per_round': '0.71', 'assists_per_round': '0.16', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.12', 'headshot_percentage': '19%', 'clutch_success_percentage': '22%'}","['reyna', 'deadlock', 'killjoy']",vct-game-changer
jen,Merc,0.92,Americas,"{'average_combat_score': '186.3', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '125.1', 'kills_per_round': '0.66', 'assists_per_round': '0.22', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.07', 'headshot_percentage': '27%', 'clutch_success_percentage': '18%'}","['killjoy', 'cypher', 'viper']",vct-game-changer
kray,Soli,0.92,Americas,"{'average_combat_score': '196.0', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '126.8', 'kills_per_round': '0.67', 'assists_per_round': '0.33', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.07', 'headshot_percentage': '25%', 'clutch_success_percentage': '15%'}","['omen', 'brimstone', 'viper']",vct-game-changer
elfonshelf,33,0.92,Americas,"{'average_combat_score': '167.0', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '115.5', 'kills_per_round': '0.61', 'assists_per_round': '0.18', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.06', 'headshot_percentage': '31%', 'clutch_success_percentage': '10%'}",['sova'],vct-game-changer
kr1sP,AK,0.92,Americas,"{'average_combat_score': '227.0', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '136.4', 'kills_per_round': '0.79', 'assists_per_round': '0.16', 'first_kills_per_round': '0.28', 'first_deaths_per_round': '0.19', 'headshot_percentage': '25%', 'clutch_success_percentage': ''}","['neon', 'raze']",vct-game-changer
TeddyIsFluffy,MESO,0.91,Americas,"{'average_combat_score': '198.6', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '128.5', 'kills_per_round': '0.68', 'assists_per_round': '0.35', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.14', 'headshot_percentage': '23%', 'clutch_success_percentage': '14%'}","['reyna', 'brimstone', 'omen']",vct-game-changer
array,42C,0.91,Americas,"{'average_combat_score': '208.7', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '141.6', 'kills_per_round': '0.72', 'assists_per_round': '0.23', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.19', 'headshot_percentage': '32%', 'clutch_success_percentage': '6%'}","['skye', 'kayo', 'breach']",vct-game-changer
JULIA,SNG,0.91,Americas,"{'average_combat_score': '179.8', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '117.5', 'kills_per_round': '0.65', 'assists_per_round': '0.34', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.05', 'headshot_percentage': '40%', 'clutch_success_percentage': '8%'}","['omen', 'viper', 'astra']",vct-game-changer
rayne,YDZ.GC,0.91,Americas,"{'average_combat_score': '204.4', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '137.5', 'kills_per_round': '0.72', 'assists_per_round': '0.12', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.18', 'headshot_percentage': '28%', 'clutch_success_percentage': '8%'}","['raze', 'jett', 'yoru']",vct-game-changer
leviaqt,33,0.91,Americas,"{'average_combat_score': '208.5', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '127.4', 'kills_per_round': '0.79', 'assists_per_round': '0.24', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.00', 'headshot_percentage': '23%', 'clutch_success_percentage': ''}","['kayo', 'breach']",vct-game-changer
WIRE,Awak,0.91,Americas,"{'average_combat_score': '225.2', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '150.9', 'kills_per_round': '0.79', 'assists_per_round': '0.13', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.21', 'headshot_percentage': '31%', 'clutch_success_percentage': '10%'}","['yoru', 'raze', 'jett']",vct-game-changer
ElyS,RTL,0.90,Americas,"{'average_combat_score': '203.4', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '135.6', 'kills_per_round': '0.72', 'assists_per_round': '0.13', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.17', 'headshot_percentage': '27%', 'clutch_success_percentage': '15%'}","['raze', 'jett']",vct-game-changer
Pearl,31,0.90,Americas,"{'average_combat_score': '203.5', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '115.1', 'kills_per_round': '0.71', 'assists_per_round': '0.16', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.10', 'headshot_percentage': '26%', 'clutch_success_percentage': ''}","['raze', 'breach']",vct-game-changer
gigi,30,0.90,Americas,"{'average_combat_score': '191.5', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '113.4', 'kills_per_round': '0.67', 'assists_per_round': '0.23', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.13', 'headshot_percentage': '39%', 'clutch_success_percentage': ''}","['sova', 'skye']",vct-game-changer
sabooboo,RF.GC,0.90,Americas,"{'average_combat_score': '174.4', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '113.7', 'kills_per_round': '0.61', 'assists_per_round': '0.29', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.07', 'headshot_percentage': '28%', 'clutch_success_percentage': '19%'}","['kayo', 'skye', 'gekko']",vct-game-changer
3DWN,SaD,0.90,Americas,"{'average_combat_score': '162.4', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '116.6', 'kills_per_round': '0.60', 'assists_per_round': '0.12', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.07', 'headshot_percentage': '35%', 'clutch_success_percentage': '23%'}","['cypher', 'killjoy']",vct-game-changer
jcey,Psyc,0.89,Americas,"{'average_combat_score': '195.1', 'kill_deaths': '0.86', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '127.1', 'kills_per_round': '0.69', 'assists_per_round': '0.30', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.13', 'headshot_percentage': '26%', 'clutch_success_percentage': '16%'}","['jett', 'raze', 'omen']",vct-game-changer
aneXcks,(+2),0.89,Americas,"{'average_combat_score': '231.7', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '150.1', 'kills_per_round': '0.77', 'assists_per_round': '0.17', 'first_kills_per_round': '0.22', 'first_deaths_per_round': '0.23', 'headshot_percentage': '28%', 'clutch_success_percentage': '7%'}","['jett', 'raze', 'neon']",vct-game-changer
wiggles,62,0.89,Americas,"{'average_combat_score': '206.3', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '131.6', 'kills_per_round': '0.69', 'assists_per_round': '0.21', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.16', 'headshot_percentage': '25%', 'clutch_success_percentage': ''}","['viper', 'brimstone', 'jett']",vct-game-changer
theia,FLY.R,0.89,Americas,"{'average_combat_score': '158.2', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '103.8', 'kills_per_round': '0.55', 'assists_per_round': '0.39', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.10', 'headshot_percentage': '25%', 'clutch_success_percentage': '18%'}","['omen', 'harbor', 'viper']",vct-game-changer
panday,oomf,0.89,Americas,"{'average_combat_score': '177.2', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '118.0', 'kills_per_round': '0.63', 'assists_per_round': '0.24', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.11', 'headshot_percentage': '35%', 'clutch_success_percentage': '10%'}","['cypher', 'killjoy', 'fade']",vct-game-changer
hesy,42C,0.89,Americas,"{'average_combat_score': '189.8', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '132.6', 'kills_per_round': '0.68', 'assists_per_round': '0.11', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.17', 'headshot_percentage': '29%', 'clutch_success_percentage': '7%'}","['killjoy', 'cypher']",vct-game-changer
Meeps,Skyl,0.88,Americas,"{'average_combat_score': '163.3', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '109.8', 'kills_per_round': '0.56', 'assists_per_round': '0.35', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.07', 'headshot_percentage': '17%', 'clutch_success_percentage': '12%'}","['omen', 'breach']",vct-game-changer
Haru,SOL,0.88,Americas,"{'average_combat_score': '222.2', 'kill_deaths': '0.99', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '142.6', 'kills_per_round': '0.78', 'assists_per_round': '0.14', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.24', 'headshot_percentage': '33%', 'clutch_success_percentage': ''}","['jett', 'yoru', 'reyna']",vct-game-changer
Carlee,mfs,0.88,Americas,"{'average_combat_score': '199.5', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '131.6', 'kills_per_round': '0.68', 'assists_per_round': '0.20', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.07', 'headshot_percentage': '33%', 'clutch_success_percentage': ''}","['sova', 'viper']",vct-game-changer
Zeukos,41,0.87,Americas,"{'average_combat_score': '181.5', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '105.9', 'kills_per_round': '0.68', 'assists_per_round': '0.27', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '16%', 'clutch_success_percentage': '27%'}","['viper', 'omen']",vct-game-changer
Akame,35,0.87,Americas,"{'average_combat_score': '197.0', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '54%', 'average_damage_per_round': '129.5', 'kills_per_round': '0.66', 'assists_per_round': '0.23', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.17', 'headshot_percentage': '25%', 'clutch_success_percentage': ''}","['jett', 'raze']",vct-game-changer
kora,Catn,0.87,Americas,"{'average_combat_score': '212.0', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '138.9', 'kills_per_round': '0.73', 'assists_per_round': '0.13', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.30', 'headshot_percentage': '51%', 'clutch_success_percentage': '50%'}","['jett', 'raze']",vct-game-changer
isaa,Ecli,0.86,Americas,"{'average_combat_score': '170.6', 'kill_deaths': '0.74', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '119.3', 'kills_per_round': '0.60', 'assists_per_round': '0.12', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.02', 'headshot_percentage': '17%', 'clutch_success_percentage': '6%'}","['killjoy', 'cypher']",vct-game-changer
lover,(+2),0.86,Americas,"{'average_combat_score': '185.3', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '128.9', 'kills_per_round': '0.63', 'assists_per_round': '0.18', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.15', 'headshot_percentage': '22%', 'clutch_success_percentage': '15%'}","['jett', 'yoru', 'raze']",vct-game-changer
odessaca,Hype,0.86,Americas,"{'average_combat_score': '178.5', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '117.2', 'kills_per_round': '0.61', 'assists_per_round': '0.35', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '23%', 'clutch_success_percentage': '13%'}","['omen', 'harbor', 'viper']",vct-game-changer
nanno,Alli,0.86,Americas,"{'average_combat_score': '183.2', 'kill_deaths': '0.85', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '122.0', 'kills_per_round': '0.66', 'assists_per_round': '0.14', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.07', 'headshot_percentage': '32%', 'clutch_success_percentage': '8%'}","['cypher', 'viper', 'chamber']",vct-game-changer
ennui,179,0.86,Americas,"{'average_combat_score': '215.7', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '141.1', 'kills_per_round': '0.74', 'assists_per_round': '0.13', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.17', 'headshot_percentage': '20%', 'clutch_success_percentage': '17%'}","['raze', 'jett']",vct-game-changer
aurelia,EV,0.86,Americas,"{'average_combat_score': '164.0', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '119.1', 'kills_per_round': '0.57', 'assists_per_round': '0.21', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.06', 'headshot_percentage': '22%', 'clutch_success_percentage': '11%'}","['viper', 'killjoy', 'cypher']",vct-game-changer
